#NAME	SENSE	SAMPLE	HAPLOTYPE	LOCUS	PHASE_BLOCK	SUBRANGE
HG02723#1#JAHEOU010000109.1#0	HAPLOTYPE	HG02723	1	JAHEOU010000109.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000378.1#0[572-301505]	HAPLOTYPE	NA21309	1	JAHEPC010000378.1	0	572-301505
HG02145#2#JAHKSF010000017.1#0[1899750-3481159]	HAPLOTYPE	HG02145	2	JAHKSF010000017.1	0	1899750-3481159
HG02109#1#JAHEPG010000100.1#0[1-2110438]	HAPLOTYPE	HG02109	1	JAHEPG010000100.1	0	1-2110438
HG02109#2#JAHEPF010000086.1#0	HAPLOTYPE	HG02109	2	JAHEPF010000086.1	0	NO_SUBRANGE
HG01123#1#JAGYYZ010000085.1#0[3635-6370846]	HAPLOTYPE	HG01123	1	JAGYYZ010000085.1	0	3635-6370846
HG03540#2#JAGYVX010000123.1#0	HAPLOTYPE	HG03540	2	JAGYVX010000123.1	0	NO_SUBRANGE
HG02559#2#JAGYVJ010000040.1#0	HAPLOTYPE	HG02559	2	JAGYVJ010000040.1	0	NO_SUBRANGE
HG01952#2#JAHAMD010000048.1#0	HAPLOTYPE	HG01952	2	JAHAMD010000048.1	0	NO_SUBRANGE
HG02559#1#JAGYVK010000069.1#0[3315231-3517922]	HAPLOTYPE	HG02559	1	JAGYVK010000069.1	0	3315231-3517922
HG01361#2#JAGYYW010000033.1#0	HAPLOTYPE	HG01361	2	JAGYYW010000033.1	0	NO_SUBRANGE
HG02080#2#JAHEOV010000072.1#0[1310-20020660]	HAPLOTYPE	HG02080	2	JAHEOV010000072.1	0	1310-20020660
NA20129#2#JAHEPD010000047.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000047.1	0	NO_SUBRANGE
HG01928#1#JAGYVQ010000104.1#0	HAPLOTYPE	HG01928	1	JAGYVQ010000104.1	0	NO_SUBRANGE
HG01978#2#JAGYVR010000105.1#0	HAPLOTYPE	HG01978	2	JAGYVR010000105.1	0	NO_SUBRANGE
HG02723#1#JAHEOU010000139.1#0	HAPLOTYPE	HG02723	1	JAHEOU010000139.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000438.1#0[613-52962]	HAPLOTYPE	HG02145	1	JAHKSG010000438.1	0	613-52962
HG01358#2#JAGYZA010000054.1#0[26-4686171]	HAPLOTYPE	HG01358	2	JAGYZA010000054.1	0	26-4686171
HG03579#1#JAGYVU010000159.1#0	HAPLOTYPE	HG03579	1	JAGYVU010000159.1	0	NO_SUBRANGE
HG01891#2#JAGYVN010000030.1#0[4954136-5866244]	HAPLOTYPE	HG01891	2	JAGYVN010000030.1	0	4954136-5866244
HG01928#1#JAGYVQ010000044.1#0[706-4680712]	HAPLOTYPE	HG01928	1	JAGYVQ010000044.1	0	706-4680712
HG01175#1#JAHAMA010000065.1#0	HAPLOTYPE	HG01175	1	JAHAMA010000065.1	0	NO_SUBRANGE
NA20129#2#JAHEPD010000199.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000199.1	0	NO_SUBRANGE
HG03098#1#JAHEPM010000048.1#0	HAPLOTYPE	HG03098	1	JAHEPM010000048.1	0	NO_SUBRANGE
HG00741#2#JAHALX010000038.1#0[69957799-69985647]	HAPLOTYPE	HG00741	2	JAHALX010000038.1	0	69957799-69985647
HG00438#2#JAHBCA010000005.1#0[50253716-105797276]	HAPLOTYPE	HG00438	2	JAHBCA010000005.1	0	50253716-105797276
HG02622#1#JAHAOO010000056.1#0	HAPLOTYPE	HG02622	1	JAHAOO010000056.1	0	NO_SUBRANGE
HG02080#1#JAHEOW010000253.1#0	HAPLOTYPE	HG02080	1	JAHEOW010000253.1	0	NO_SUBRANGE
HG00733#2#JAHEPP010000154.1#0[16468-1778206]	HAPLOTYPE	HG00733	2	JAHEPP010000154.1	0	16468-1778206
NA21309#2#JAHEPB010000036.1#0[2-7928685]	HAPLOTYPE	NA21309	2	JAHEPB010000036.1	0	2-7928685
HG01928#2#JAGYVP010000130.1#0	HAPLOTYPE	HG01928	2	JAGYVP010000130.1	0	NO_SUBRANGE
HG01928#1#JAGYVQ010000235.1#0[134716-164617]	HAPLOTYPE	HG01928	1	JAGYVQ010000235.1	0	134716-164617
HG03516#1#JAGYYT010000041.1#0	HAPLOTYPE	HG03516	1	JAGYYT010000041.1	0	NO_SUBRANGE
HG03492#2#JAHEPH010000259.1#0	HAPLOTYPE	HG03492	2	JAHEPH010000259.1	0	NO_SUBRANGE
HG02145#2#JAHKSF010000157.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000157.1	0	NO_SUBRANGE
HG03492#2#JAHEPH010000323.1#0	HAPLOTYPE	HG03492	2	JAHEPH010000323.1	0	NO_SUBRANGE
HG03486#1#JAHEOQ010000014.1#0	HAPLOTYPE	HG03486	1	JAHEOQ010000014.1	0	NO_SUBRANGE
HG03098#2#JAHEPL010000154.1#0[517810-528726]	HAPLOTYPE	HG03098	2	JAHEPL010000154.1	0	517810-528726
HG02886#2#JAHAOT010000046.1#0[25-339806]	HAPLOTYPE	HG02886	2	JAHAOT010000046.1	0	25-339806
HG03492#1#JAHEPI010000450.1#0[53605-204617]	HAPLOTYPE	HG03492	1	JAHEPI010000450.1	0	53605-204617
HG03540#2#JAGYVX010000247.1#0	HAPLOTYPE	HG03540	2	JAGYVX010000247.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000432.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000432.1	0	NO_SUBRANGE
HG01952#1#JAHAME010000049.1#0[10951020-13818351]	HAPLOTYPE	HG01952	1	JAHAME010000049.1	0	10951020-13818351
HG02109#2#JAHEPF010000217.1#0[8646-1586667]	HAPLOTYPE	HG02109	2	JAHEPF010000217.1	0	8646-1586667
HG02622#1#JAHAOO010000109.1#0[76532-2896431]	HAPLOTYPE	HG02622	1	JAHAOO010000109.1	0	76532-2896431
HG02148#1#JAHAMG010000244.1#0	HAPLOTYPE	HG02148	1	JAHAMG010000244.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000204.1#0[1680704-2318125]	HAPLOTYPE	HG02818	2	JAHEOR010000204.1	0	1680704-2318125
HG02622#2#JAHAON010000050.1#0[23801211-24573416]	HAPLOTYPE	HG02622	2	JAHAON010000050.1	0	23801211-24573416
HG02717#1#JAHAOS010000324.1#0	HAPLOTYPE	HG02717	1	JAHAOS010000324.1	0	NO_SUBRANGE
HG02055#1#JAHEPK010000272.1#0	HAPLOTYPE	HG02055	1	JAHEPK010000272.1	0	NO_SUBRANGE
HG01109#2#JAHEOZ010000174.1#0	HAPLOTYPE	HG01109	2	JAHEOZ010000174.1	0	NO_SUBRANGE
HG01243#1#JAHEOY010000060.1#0	HAPLOTYPE	HG01243	1	JAHEOY010000060.1	0	NO_SUBRANGE
HG00741#1#JAHALY010000029.1#0	HAPLOTYPE	HG00741	1	JAHALY010000029.1	0	NO_SUBRANGE
HG03486#2#JAHEOP010000002.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000002.1	0	NO_SUBRANGE
HG03486#1#JAHEOQ010000160.1#0[2817581-4115481]	HAPLOTYPE	HG03486	1	JAHEOQ010000160.1	0	2817581-4115481
HG03579#1#JAGYVU010000120.1#0[3598489-3881211]	HAPLOTYPE	HG03579	1	JAGYVU010000120.1	0	3598489-3881211
HG01243#2#JAHEOX010000006.1#0[34239430-40780641]	HAPLOTYPE	HG01243	2	JAHEOX010000006.1	0	34239430-40780641
HG02257#1#JAGYVI010000272.1#0[14-27923]	HAPLOTYPE	HG02257	1	JAGYVI010000272.1	0	14-27923
HG01071#2#JAHBCE010000008.1#0	HAPLOTYPE	HG01071	2	JAHBCE010000008.1	0	NO_SUBRANGE
HG02559#1#JAGYVK010000222.1#0	HAPLOTYPE	HG02559	1	JAGYVK010000222.1	0	NO_SUBRANGE
NA21309#2#JAHEPB010000286.1#0	HAPLOTYPE	NA21309	2	JAHEPB010000286.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000277.1#0[2-2323876]	HAPLOTYPE	NA21309	1	JAHEPC010000277.1	0	2-2323876
NA21309#2#JAHEPB010000207.1#0[2304730-2996189]	HAPLOTYPE	NA21309	2	JAHEPB010000207.1	0	2304730-2996189
HG02148#2#JAHAMF010000161.1#0[3-3390971]	HAPLOTYPE	HG02148	2	JAHAMF010000161.1	0	3-3390971
HG00741#2#JAHALX010000035.1#0[25-16478109]	HAPLOTYPE	HG00741	2	JAHALX010000035.1	0	25-16478109
HG00673#2#JAHBBY010000065.1#0	HAPLOTYPE	HG00673	2	JAHBBY010000065.1	0	NO_SUBRANGE
HG00741#1#JAHALY010000045.1#0[35969845-54865038]	HAPLOTYPE	HG00741	1	JAHALY010000045.1	0	35969845-54865038
HG02145#2#JAHKSF010000092.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000092.1	0	NO_SUBRANGE
HG01891#2#JAGYVN010000071.1#0[3878944-4109537]	HAPLOTYPE	HG01891	2	JAGYVN010000071.1	0	3878944-4109537
HG01071#1#JAHBCF010000024.1#0[1250244-1978140]	HAPLOTYPE	HG01071	1	JAHBCF010000024.1	0	1250244-1978140
HG01071#2#JAHBCE010000040.1#0[4654601-5000094]	HAPLOTYPE	HG01071	2	JAHBCE010000040.1	0	4654601-5000094
NA20129#2#JAHEPD010000419.1#0[303-51945]	HAPLOTYPE	NA20129	2	JAHEPD010000419.1	0	303-51945
HG02559#1#JAGYVK010000113.1#0[862561-1609845]	HAPLOTYPE	HG02559	1	JAGYVK010000113.1	0	862561-1609845
HG02109#1#JAHEPG010000049.1#0[13026658-14004660]	HAPLOTYPE	HG02109	1	JAHEPG010000049.1	0	13026658-14004660
HG01361#2#JAGYYW010000004.1#0[3860-39844898]	HAPLOTYPE	HG01361	2	JAGYYW010000004.1	0	3860-39844898
NA18906#2#JAHEON010000092.1#0	HAPLOTYPE	NA18906	2	JAHEON010000092.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000229.1#0[85-6254173]	HAPLOTYPE	NA21309	1	JAHEPC010000229.1	0	85-6254173
HG03579#2#JAGYVT010000129.1#0[258769-1939914]	HAPLOTYPE	HG03579	2	JAGYVT010000129.1	0	258769-1939914
HG02622#2#JAHAON010000021.1#0[51347247-65960538]	HAPLOTYPE	HG02622	2	JAHAON010000021.1	0	51347247-65960538
HG02886#2#JAHAOT010000178.1#0	HAPLOTYPE	HG02886	2	JAHAOT010000178.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000082.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000082.1	0	NO_SUBRANGE
HG01361#1#JAGYYX010000009.1#0[1196117-32764975]	HAPLOTYPE	HG01361	1	JAGYYX010000009.1	0	1196117-32764975
HG03486#2#JAHEOP010000402.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000402.1	0	NO_SUBRANGE
HG02818#1#JAHEOS010000507.1#0[514-13014]	HAPLOTYPE	HG02818	1	JAHEOS010000507.1	0	514-13014
HG01978#1#JAGYVS010000064.1#0	HAPLOTYPE	HG01978	1	JAGYVS010000064.1	0	NO_SUBRANGE
HG03579#2#JAGYVT010000207.1#0[6-2456512]	HAPLOTYPE	HG03579	2	JAGYVT010000207.1	0	6-2456512
HG01928#1#JAGYVQ010000161.1#0	HAPLOTYPE	HG01928	1	JAGYVQ010000161.1	0	NO_SUBRANGE
HG03098#2#JAHEPL010000146.1#0[135176-2518874]	HAPLOTYPE	HG03098	2	JAHEPL010000146.1	0	135176-2518874
HG01952#2#JAHAMD010000012.1#0	HAPLOTYPE	HG01952	2	JAHAMD010000012.1	0	NO_SUBRANGE
HG01123#2#JAGYYY010000005.1#0[59121297-59625101]	HAPLOTYPE	HG01123	2	JAGYYY010000005.1	0	59121297-59625101
HG01891#2#JAGYVN010000096.1#0	HAPLOTYPE	HG01891	2	JAGYVN010000096.1	0	NO_SUBRANGE
HG00621#2#JAHBCC010000055.1#0[1234678-93870568]	HAPLOTYPE	HG00621	2	JAHBCC010000055.1	0	1234678-93870568
HG00741#2#JAHALX010000052.1#0[342-823429]	HAPLOTYPE	HG00741	2	JAHALX010000052.1	0	342-823429
HG02145#2#JAHKSF010000136.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000136.1	0	NO_SUBRANGE
HG02486#1#JAGYVM010000001.1#0[3-13423306]	HAPLOTYPE	HG02486	1	JAGYVM010000001.1	0	3-13423306
HG01891#2#JAGYVN010000035.1#0[12264002-14790790]	HAPLOTYPE	HG01891	2	JAGYVN010000035.1	0	12264002-14790790
HG01928#2#JAGYVP010000125.1#0	HAPLOTYPE	HG01928	2	JAGYVP010000125.1	0	NO_SUBRANGE
HG02723#2#JAHEOT010000080.1#0	HAPLOTYPE	HG02723	2	JAHEOT010000080.1	0	NO_SUBRANGE
HG02148#2#JAHAMF010000120.1#0[2719169-8696866]	HAPLOTYPE	HG02148	2	JAHAMF010000120.1	0	2719169-8696866
HG03486#2#JAHEOP010000036.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000036.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000155.1#0	HAPLOTYPE	NA21309	1	JAHEPC010000155.1	0	NO_SUBRANGE
HG02572#2#JAHAOV010000003.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000003.1	0	NO_SUBRANGE
HG01891#2#JAGYVN010000058.1#0[2303515-3232726]	HAPLOTYPE	HG01891	2	JAGYVN010000058.1	0	2303515-3232726
HG02630#1#JAHAOQ010000095.1#0[1-17874920]	HAPLOTYPE	HG02630	1	JAHAOQ010000095.1	0	1-17874920
HG01106#2#JAHAMB010000091.1#0	HAPLOTYPE	HG01106	2	JAHAMB010000091.1	0	NO_SUBRANGE
HG03098#1#JAHEPM010000021.1#0[68504125-138728059]	HAPLOTYPE	HG03098	1	JAHEPM010000021.1	0	68504125-138728059
HG01361#1#JAGYYX010000131.1#0	HAPLOTYPE	HG01361	1	JAGYYX010000131.1	0	NO_SUBRANGE
HG02572#1#JAHAOW010000485.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000485.1	0	NO_SUBRANGE
HG02818#1#JAHEOS010000100.1#0[470-11334284]	HAPLOTYPE	HG02818	1	JAHEOS010000100.1	0	470-11334284
HG01891#1#JAGYVO010000034.1#0[4649-40900029]	HAPLOTYPE	HG01891	1	JAGYVO010000034.1	0	4649-40900029
NA18906#2#JAHEON010000001.1#0[313-54194787]	HAPLOTYPE	NA18906	2	JAHEON010000001.1	0	313-54194787
HG03453#1#JAGYVW010000032.1#0[18401552-18403934]	HAPLOTYPE	HG03453	1	JAGYVW010000032.1	0	18401552-18403934
HG01106#2#JAHAMB010000111.1#0[3068047-3290184]	HAPLOTYPE	HG01106	2	JAHAMB010000111.1	0	3068047-3290184
HG01109#1#JAHEPA010000255.1#0[2096-384665]	HAPLOTYPE	HG01109	1	JAHEPA010000255.1	0	2096-384665
HG02055#2#JAHEPJ010000223.1#0[6-340036]	HAPLOTYPE	HG02055	2	JAHEPJ010000223.1	0	6-340036
HG02886#1#JAHAOU010000071.1#0[245165-16343136]	HAPLOTYPE	HG02886	1	JAHAOU010000071.1	0	245165-16343136
HG01243#2#JAHEOX010000096.1#0[4342567-4347192]	HAPLOTYPE	HG01243	2	JAHEOX010000096.1	0	4342567-4347192
NA20129#2#JAHEPD010000152.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000152.1	0	NO_SUBRANGE
HG02145#2#JAHKSF010000189.1#0	HAPLOTYPE	HG02145	2	JAHKSF010000189.1	0	NO_SUBRANGE
HG01071#1#JAHBCF010000029.1#0[37787806-148179158]	HAPLOTYPE	HG01071	1	JAHBCF010000029.1	0	37787806-148179158
HG00733#1#JAHEPQ010000390.1#0[4925-212356]	HAPLOTYPE	HG00733	1	JAHEPQ010000390.1	0	4925-212356
HG03492#2#JAHEPH010000262.1#0[3496041-3510573]	HAPLOTYPE	HG03492	2	JAHEPH010000262.1	0	3496041-3510573
HG00438#1#JAHBCB010000033.1#0	HAPLOTYPE	HG00438	1	JAHBCB010000033.1	0	NO_SUBRANGE
HG01361#2#JAGYYW010000029.1#0	HAPLOTYPE	HG01361	2	JAGYYW010000029.1	0	NO_SUBRANGE
HG02886#1#JAHAOU010000187.1#0	HAPLOTYPE	HG02886	1	JAHAOU010000187.1	0	NO_SUBRANGE
HG02109#1#JAHEPG010000087.1#0[1668689-2361932]	HAPLOTYPE	HG02109	1	JAHEPG010000087.1	0	1668689-2361932
HG00673#2#JAHBBY010000185.1#0[505-676615]	HAPLOTYPE	HG00673	2	JAHBBY010000185.1	0	505-676615
HG02886#2#JAHAOT010000020.1#0[87180153-88554468]	HAPLOTYPE	HG02886	2	JAHAOT010000020.1	0	87180153-88554468
HG00735#1#JAHBCH010000040.1#0[34965829-35757376]	HAPLOTYPE	HG00735	1	JAHBCH010000040.1	0	34965829-35757376
HG03516#2#JAGYYS010000155.1#0	HAPLOTYPE	HG03516	2	JAGYYS010000155.1	0	NO_SUBRANGE
HG03579#1#JAGYVU010000185.1#0[755-2364287]	HAPLOTYPE	HG03579	1	JAGYVU010000185.1	0	755-2364287
HG01123#1#JAGYYZ010000012.1#0	HAPLOTYPE	HG01123	1	JAGYYZ010000012.1	0	NO_SUBRANGE
HG02818#2#JAHEOR010000307.1#0	HAPLOTYPE	HG02818	2	JAHEOR010000307.1	0	NO_SUBRANGE
NA21309#1#JAHEPC010000248.1#0[260026-4803789]	HAPLOTYPE	NA21309	1	JAHEPC010000248.1	0	260026-4803789
HG03516#2#JAGYYS010000092.1#0[1413127-1638210]	HAPLOTYPE	HG03516	2	JAGYYS010000092.1	0	1413127-1638210
HG01175#1#JAHAMA010000042.1#0	HAPLOTYPE	HG01175	1	JAHAMA010000042.1	0	NO_SUBRANGE
NA20129#1#JAHEPE010000195.1#0	HAPLOTYPE	NA20129	1	JAHEPE010000195.1	0	NO_SUBRANGE
HG03486#1#JAHEOQ010000133.1#0[12-2668959]	HAPLOTYPE	HG03486	1	JAHEOQ010000133.1	0	12-2668959
HG02572#2#JAHAOV010000370.1#0	HAPLOTYPE	HG02572	2	JAHAOV010000370.1	0	NO_SUBRANGE
HG02257#1#JAGYVI010000007.1#0[1295114-55352121]	HAPLOTYPE	HG02257	1	JAGYVI010000007.1	0	1295114-55352121
HG02559#2#JAGYVJ010000037.1#0[34750614-35484101]	HAPLOTYPE	HG02559	2	JAGYVJ010000037.1	0	34750614-35484101
HG01071#2#JAHBCE010000187.1#0	HAPLOTYPE	HG01071	2	JAHBCE010000187.1	0	NO_SUBRANGE
HG02148#2#JAHAMF010000055.1#0[33030384-33971907]	HAPLOTYPE	HG02148	2	JAHAMF010000055.1	0	33030384-33971907
NA18906#1#JAHEOO010000292.1#0	HAPLOTYPE	NA18906	1	JAHEOO010000292.1	0	NO_SUBRANGE
HG01175#2#JAHALZ010000283.1#0	HAPLOTYPE	HG01175	2	JAHALZ010000283.1	0	NO_SUBRANGE
HG02886#2#JAHAOT010000142.1#0[67-708031]	HAPLOTYPE	HG02886	2	JAHAOT010000142.1	0	67-708031
NA20129#2#JAHEPD010000015.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000015.1	0	NO_SUBRANGE
HG02572#1#JAHAOW010000325.1#0	HAPLOTYPE	HG02572	1	JAHAOW010000325.1	0	NO_SUBRANGE
HG02080#2#JAHEOV010000001.1#0	HAPLOTYPE	HG02080	2	JAHEOV010000001.1	0	NO_SUBRANGE
HG01978#2#JAGYVR010000118.1#0[5709767-8366718]	HAPLOTYPE	HG01978	2	JAGYVR010000118.1	0	5709767-8366718
HG03486#1#JAHEOQ010000043.1#0[244-6226605]	HAPLOTYPE	HG03486	1	JAHEOQ010000043.1	0	244-6226605
HG01175#2#JAHALZ010000250.1#0	HAPLOTYPE	HG01175	2	JAHALZ010000250.1	0	NO_SUBRANGE
HG01175#2#JAHALZ010000006.1#0[51546138-52873514]	HAPLOTYPE	HG01175	2	JAHALZ010000006.1	0	51546138-52873514
HG02257#2#JAGYVH010000192.1#0[648-378666]	HAPLOTYPE	HG02257	2	JAGYVH010000192.1	0	648-378666
HG02080#2#JAHEOV010000150.1#0	HAPLOTYPE	HG02080	2	JAHEOV010000150.1	0	NO_SUBRANGE
HG03486#1#JAHEOQ010000181.1#0[4-1498261]	HAPLOTYPE	HG03486	1	JAHEOQ010000181.1	0	4-1498261
HG02886#1#JAHAOU010000042.1#0	HAPLOTYPE	HG02886	1	JAHAOU010000042.1	0	NO_SUBRANGE
HG02148#1#JAHAMG010000142.1#0	HAPLOTYPE	HG02148	1	JAHAMG010000142.1	0	NO_SUBRANGE
HG02109#2#JAHEPF010000292.1#0[1354170-1392154]	HAPLOTYPE	HG02109	2	JAHEPF010000292.1	0	1354170-1392154
HG01952#1#JAHAME010000050.1#0	HAPLOTYPE	HG01952	1	JAHAME010000050.1	0	NO_SUBRANGE
HG03492#1#JAHEPI010000125.1#0	HAPLOTYPE	HG03492	1	JAHEPI010000125.1	0	NO_SUBRANGE
HG01175#2#JAHALZ010000019.1#0	HAPLOTYPE	HG01175	2	JAHALZ010000019.1	0	NO_SUBRANGE
HG03486#2#JAHEOP010000125.1#0[9473853-20434355]	HAPLOTYPE	HG03486	2	JAHEOP010000125.1	0	9473853-20434355
HG02148#2#JAHAMF010000084.1#0[49820292-52715489]	HAPLOTYPE	HG02148	2	JAHAMF010000084.1	0	49820292-52715489
HG03492#1#JAHEPI010000059.1#0	HAPLOTYPE	HG03492	1	JAHEPI010000059.1	0	NO_SUBRANGE
HG01071#2#JAHBCE010000035.1#0[16691761-16703826]	HAPLOTYPE	HG01071	2	JAHBCE010000035.1	0	16691761-16703826
HG01258#2#JAGYYU010000167.1#0[110131-660304]	HAPLOTYPE	HG01258	2	JAGYYU010000167.1	0	110131-660304
HG03579#2#JAGYVT010000062.1#0[6361937-15432444]	HAPLOTYPE	HG03579	2	JAGYVT010000062.1	0	6361937-15432444
HG01071#2#JAHBCE010000066.1#0[3450-33358718]	HAPLOTYPE	HG01071	2	JAHBCE010000066.1	0	3450-33358718
HG03486#2#JAHEOP010000328.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000328.1	0	NO_SUBRANGE
HG03486#2#JAHEOP010000053.1#0	HAPLOTYPE	HG03486	2	JAHEOP010000053.1	0	NO_SUBRANGE
HG01891#2#JAGYVN010000086.1#0	HAPLOTYPE	HG01891	2	JAGYVN010000086.1	0	NO_SUBRANGE
HG01361#1#JAGYYX010000090.1#0	HAPLOTYPE	HG01361	1	JAGYYX010000090.1	0	NO_SUBRANGE
HG00673#1#JAHBBZ010000289.1#0[146988-164099]	HAPLOTYPE	HG00673	1	JAHBBZ010000289.1	0	146988-164099
HG02257#1#JAGYVI010000299.1#0	HAPLOTYPE	HG02257	1	JAGYVI010000299.1	0	NO_SUBRANGE
HG00741#2#JAHALX010000033.1#0	HAPLOTYPE	HG00741	2	JAHALX010000033.1	0	NO_SUBRANGE
HG02559#2#JAGYVJ010000044.1#0[55446030-55523486]	HAPLOTYPE	HG02559	2	JAGYVJ010000044.1	0	55446030-55523486
HG02622#2#JAHAON010000127.1#0[29844-211955]	HAPLOTYPE	HG02622	2	JAHAON010000127.1	0	29844-211955
HG00733#2#JAHEPP010000023.1#0[2022215-2735242]	HAPLOTYPE	HG00733	2	JAHEPP010000023.1	0	2022215-2735242
HG03486#1#JAHEOQ010000126.1#0	HAPLOTYPE	HG03486	1	JAHEOQ010000126.1	0	NO_SUBRANGE
HG01109#2#JAHEOZ010000166.1#0	HAPLOTYPE	HG01109	2	JAHEOZ010000166.1	0	NO_SUBRANGE
HG02723#1#JAHEOU010000119.1#0	HAPLOTYPE	HG02723	1	JAHEOU010000119.1	0	NO_SUBRANGE
HG03453#2#JAGYVV010000340.1#0[5686-84970]	HAPLOTYPE	HG03453	2	JAGYVV010000340.1	0	5686-84970
HG01358#1#JAGYZB010000023.1#0[91235652-91501729]	HAPLOTYPE	HG01358	1	JAGYZB010000023.1	0	91235652-91501729
NA20129#2#JAHEPD010000099.1#0[4-30848104]	HAPLOTYPE	NA20129	2	JAHEPD010000099.1	0	4-30848104
HG02109#1#JAHEPG010000029.1#0	HAPLOTYPE	HG02109	1	JAHEPG010000029.1	0	NO_SUBRANGE
HG02717#2#JAHAOR010000141.1#0	HAPLOTYPE	HG02717	2	JAHAOR010000141.1	0	NO_SUBRANGE
HG00741#1#JAHALY010000040.1#0[2157124-92956906]	HAPLOTYPE	HG00741	1	JAHALY010000040.1	0	2157124-92956906
HG00741#1#JAHALY010000191.1#0[18353-390294]	HAPLOTYPE	HG00741	1	JAHALY010000191.1	0	18353-390294
HG01071#2#JAHBCE010000088.1#0	HAPLOTYPE	HG01071	2	JAHBCE010000088.1	0	NO_SUBRANGE
HG02630#1#JAHAOQ010000217.1#0	HAPLOTYPE	HG02630	1	JAHAOQ010000217.1	0	NO_SUBRANGE
HG03492#1#JAHEPI010000283.1#0	HAPLOTYPE	HG03492	1	JAHEPI010000283.1	0	NO_SUBRANGE
HG03492#1#JAHEPI010000215.1#0	HAPLOTYPE	HG03492	1	JAHEPI010000215.1	0	NO_SUBRANGE
HG01071#2#JAHBCE010000226.1#0	HAPLOTYPE	HG01071	2	JAHBCE010000226.1	0	NO_SUBRANGE
HG02818#1#JAHEOS010000028.1#0[1628-1999649]	HAPLOTYPE	HG02818	1	JAHEOS010000028.1	0	1628-1999649
HG02109#2#JAHEPF010000028.1#0	HAPLOTYPE	HG02109	2	JAHEPF010000028.1	0	NO_SUBRANGE
HG02055#1#JAHEPK010000198.1#0	HAPLOTYPE	HG02055	1	JAHEPK010000198.1	0	NO_SUBRANGE
HG00735#2#JAHBCG010000014.1#0[234574-250917]	HAPLOTYPE	HG00735	2	JAHBCG010000014.1	0	234574-250917
HG01109#1#JAHEPA010000131.1#0	HAPLOTYPE	HG01109	1	JAHEPA010000131.1	0	NO_SUBRANGE
HG01358#1#JAGYZB010000062.1#0[6022-9034707]	HAPLOTYPE	HG01358	1	JAGYZB010000062.1	0	6022-9034707
HG03453#1#JAGYVW010000361.1#0	HAPLOTYPE	HG03453	1	JAGYVW010000361.1	0	NO_SUBRANGE
HG01952#2#JAHAMD010000197.1#0[11646-199180]	HAPLOTYPE	HG01952	2	JAHAMD010000197.1	0	11646-199180
HG02630#1#JAHAOQ010000514.1#0	HAPLOTYPE	HG02630	1	JAHAOQ010000514.1	0	NO_SUBRANGE
NA21309#2#JAHEPB010000274.1#0[46-3709849]	HAPLOTYPE	NA21309	2	JAHEPB010000274.1	0	46-3709849
NA20129#2#JAHEPD010000193.1#0	HAPLOTYPE	NA20129	2	JAHEPD010000193.1	0	NO_SUBRANGE
HG02886#2#JAHAOT010000020.1#0[12205-86819134]	HAPLOTYPE	HG02886	2	JAHAOT010000020.1	0	12205-86819134
HG02630#1#JAHAOQ010000058.1#0[40-16828768]	HAPLOTYPE	HG02630	1	JAHAOQ010000058.1	0	40-16828768
HG03453#2#JAGYVV010000157.1#0	HAPLOTYPE	HG03453	2	JAGYVV010000157.1	0	NO_SUBRANGE
HG02145#1#JAHKSG010000004.1#0	HAPLOTYPE	HG02145	1	JAHKSG010000004.1	0	NO_SUBRANGE
HG03516#2#JAGYYS010000095.1#0[3431016-3472108]	HAPLOTYPE	HG03516	2	JAGYYS010000095.1	0	3431016-3472108
HG01071#1#JAHBCF010000147.1#0[1-1208478]	HAPLOTYPE	HG01071	1	JAHBCF010000147.1	0	1-1208478
HG00438#2#JAHBCA010000021.1#0[671-20170291]	HAPLOTYPE	HG00438	2	JAHBCA010000021.1	0	671-20170291
HG02257#1#JAGYVI010000008.1#0[1925231-57921587]	HAPLOTYPE	HG02257	1	JAGYVI010000008.1	0	1925231-57921587
HG01243#1#JAHEOY010000091.1#0[14144939-24397685]	HAPLOTYPE	HG01243	1	JAHEOY010000091.1	0	14144939-24397685
